data,ticker,preco_fechamento_ajustado,volume_negociado,dy
2013-05-31,AFLT3,1.78,0.0,0.0710443896
2013-06-30,AFLT3,1.66,0.0,0.07611898885714286
2013-07-31,AFLT3,1.78,0.0,0.0710443896
2013-08-31,AFLT3,1.78,0.0,0.0710443896
2013-09-30,AFLT3,1.85,0.0,0.10909967456
2013-10-31,AFLT3,1.77,0.0,0.11396205559888581
2013-11-30,AFLT3,1.77,0.0,0.11396205559888581
2013-12-31,AFLT3,1.73,0.0,0.11689250845714286
2014-01-31,AFLT3,1.73,0.0,0.11689250845714286
2014-02-28,AFLT3,1.73,0.0,0.11689250845714286
2014-03-31,AFLT3,1.48,600.0,0.1363745932
2014-04-30,AFLT3,1.48,0.0,0.1363745932
2014-05-31,AFLT3,1.48,0.0,0.1363745932
2014-06-30,AFLT3,1.56,0.0,0.09758973216666667
2014-07-31,AFLT3,1.56,0.0,0.09758973216666667
2014-08-31,AFLT3,1.5,0.0,0.05192452522491349
2014-09-30,AFLT3,1.43,0.0,0.09127382236363636
2014-10-31,AFLT3,1.62,0.0,0.0836676705
2014-11-30,AFLT3,1.4,0.0,0.0965396198076923
2014-12-31,AFLT3,1.35,0.0,0.10040120459999999
2015-01-31,AFLT3,1.35,0.0,0.10040120459999999
2015-02-28,AFLT3,1.35,0.0,0.10040120459999999
2015-03-31,AFLT3,1.46,0.0,0.09296407833333332
2015-04-30,AFLT3,1.62,0.0,0.12522454376666667
2015-05-31,AFLT3,1.55,0.0,0.08204063760000001
2015-06-30,AFLT3,1.53,0.0,0.08294549757352941
2015-07-31,AFLT3,1.55,0.0,0.08204063760000001
2015-08-31,AFLT3,1.55,0.0,0.08204063760000001
2015-09-30,AFLT3,1.27,0.0,0.10027189040000001
2015-10-31,AFLT3,1.41,0.0,0.04986824792
2015-11-30,AFLT3,1.41,0.0,0.04986824792
2015-12-31,AFLT3,1.41,0.0,0.04986824792
2016-01-31,AFLT3,1.3,0.0,0.05420461730434783
2016-02-29,AFLT3,1.27,0.0,0.055409164355555554
2016-03-31,AFLT3,1.27,0.0,0.055409164355555554
2016-04-30,AFLT3,1.27,0.0,0.055409164355555554
2016-05-31,AFLT3,1.27,0.0,0.055409164355555554
2016-06-30,AFLT3,1.27,0.0,0.055409164355555554
2016-07-31,AFLT3,1.27,0.0,0.055409164355555554
2016-08-31,AFLT3,1.27,0.0,0.055409164355555554
2016-09-30,AFLT3,1.85,3675.0,0.1084659483859649
2016-10-31,AFLT3,1.88,0.0,0.10659584582758622
2016-11-30,AFLT3,1.75,0.0,0.1144918344074074
2016-12-31,AFLT3,1.96,0.0,0.10236024930463576
2017-01-31,AFLT3,2.25,0.0,0.08934333898843931
2017-02-28,AFLT3,2.59,0.0,0.07747567741854636
2017-03-31,AFLT3,2.9,0.0,0.0691561415883669
2017-04-30,AFLT3,2.92,0.0,0.19576786164444446
2017-05-31,AFLT3,2.6,0.0,0.19734682679999999
2017-06-30,AFLT3,2.86,0.0,0.17987340984375
2017-07-31,AFLT3,3.58,0.0,0.1435995621205821
2017-08-31,AFLT3,4.46,0.0,0.11531116757929881
2017-09-30,AFLT3,4.02,0.0,0.12853977355555554
2017-10-31,AFLT3,3.66,0.0,0.1443066064864865
2017-11-30,AFLT3,3.4,0.0,0.15528294791946307
2017-12-31,AFLT3,3.78,0.0,0.13966092096579477
2018-01-31,AFLT3,4.43,3492.0,0.11926370742268039
2018-02-28,AFLT3,4.19,0.0,0.12597364377495462
2018-03-31,AFLT3,5.1,0.0,0.10359922047761193
2018-04-30,AFLT3,6.08,0.0,0.02511656055696201
2018-05-31,AFLT3,5.68,0.0,0.026886291111111096
2018-06-30,AFLT3,5.38,0.0,0.028386384606580814
2018-07-31,AFLT3,4.24,0.0,0.036011039637023574
2018-08-31,AFLT3,3.93,0.0,0.03882990771037179
2018-09-30,AFLT3,3.86,0.0,0.039604955768463054
2018-10-31,AFLT3,4.36,0.0,0.032525576108108085
2018-11-30,AFLT3,3.49,445.0,0.04056560615730334
2018-12-31,AFLT3,4.36,10475.0,0.032525576108108085
2019-01-31,AFLT3,3.53,13981.0,0.040114877199999975
2019-02-28,AFLT3,3.81,16722.0,0.03721998915463915
2019-03-31,AFLT3,4.19,1598.0,0.01954746661048687
2019-04-30,AFLT3,3.94,4519.0,0.02079352025896412
2019-05-31,AFLT3,3.85,0.0,0.021302749326530587
2019-06-30,AFLT3,4.12,0.0,0.019882566038095215
2019-07-31,AFLT3,4.36,15651.0,0.01880783273873872
2019-08-31,AFLT3,4.7,2990.0,0.017455430050167205
2019-09-30,AFLT3,13.74,544126.0,0.005964769811428565
2019-10-31,AFLT3,11.14,96272.0,0.0
2019-11-30,AFLT3,10.36,27577.0,0.0
2019-12-31,AFLT3,8.77,24467.0,0.00953534369133573
2020-01-31,AFLT3,9.5,26742.0,0.008804300674999991
2020-02-29,AFLT3,8.15,49966.0,0.010267406034985414
2020-03-31,AFLT3,5.15,13217.0,0.016254093553846136
2020-04-30,AFLT3,5.48,9299.0,0.015267573424855475
2020-05-31,AFLT3,6.46,8265.0,0.012947500992647045
2020-06-30,AFLT3,8.83,159703.0,0.009475480547085191
2020-07-31,AFLT3,8.65,23480.0,0.06323287737198066
2020-08-31,AFLT3,8.52,17046.0,0.0642257390382728
2020-09-30,AFLT3,8.33,12548.0,0.08453233489795917
2020-10-31,AFLT3,8.03,25527.0,0.08766316211640211
2020-11-30,AFLT3,8.38,3951.0,0.08401793935091277
2020-12-31,AFLT3,8.38,22752.0,0.07330276611561866
2021-01-31,AFLT3,8.36,3901.0,0.07345175547764227
2021-02-28,AFLT3,7.95,0.0,0.07730109881283422
2021-03-31,AFLT3,7.34,9000.0,0.08365338818287035
2021-04-30,AFLT3,8.09,19859.0,0.12816042664277838
2021-05-31,AFLT3,8.35,4679.0,0.12418964419337607
2021-06-30,AFLT3,9.45,69374.0,0.1096617990235849
2021-07-31,AFLT3,8.79,14634.0,0.062295065680203036
2021-08-31,AFLT3,7.72,14055.0,0.07093715571676298
2021-09-30,AFLT3,7.72,4325.0,0.050826565982658944
2021-10-31,AFLT3,7.72,14705.0,0.050826565982658944
2021-11-30,AFLT3,7.72,29484.0,0.05076787479792147
2021-12-31,AFLT3,8.08,887.0,0.07103632122435175
2022-01-31,AFLT3,8.34,15389.0,0.06886253215956283
2022-02-28,AFLT3,7.74,5121.0,0.07412849050117645
2022-03-31,AFLT3,8.88,1931.0,0.0646248378728205
2022-04-30,AFLT3,8.85,0.0,0.045008058956751036
2022-05-31,AFLT3,8.89,2822.0,0.04481894946533612
2022-06-30,AFLT3,8.49,0.0,0.046939097789878974
2022-07-31,AFLT3,8.31,8896.0,0.04794116841685392
2022-08-31,AFLT3,8.45,28960.0,0.04714656341546959
2022-09-30,AFLT3,8.86,6617.0,0.0449606321296101
2022-10-31,AFLT3,8.71,933.0,0.04573166119078241
2022-11-30,AFLT3,8.53,1826.0,0.04673345004490688
2022-12-31,AFLT3,8.66,927.0,0.025483713635382946
2023-01-31,AFLT3,9.04,0.0,0.024404341466942137
2023-02-28,AFLT3,8.41,0.0,0.02624822504444443
2023-03-31,AFLT3,8.23,0.0,0.02681430481271281
2023-04-30,AFLT3,8.86,4424.0,0.06707408760722346
2023-05-31,AFLT3,9.1,910.0,0.06530510068131866
2023-06-30,AFLT3,9.29,929.0,0.06396947429494078
2023-07-31,AFLT3,9.12,3662.0,0.06516188774122805
2023-08-31,AFLT3,9.32,39867.0,0.06376356396995705
2023-09-30,AFLT3,8.0,30378.0,0.07428455202499998
2023-10-31,AFLT3,7.7,0.0,0.07717875535064933
2023-11-30,AFLT3,7.93,793.0,0.07494027947036568
2012-12-31,AFLU3,3.76,0.0,0.06358106643103448
2013-01-31,AFLU3,3.24,0.0,0.07375403706
2013-02-28,AFLU3,3.69,570.0,0.06469652373684211
2013-03-31,AFLU3,3.76,0.0,0.06358106643103448
2013-04-30,AFLU3,3.77,0.0,0.06336257479381444
2013-05-31,AFLU3,3.77,0.0,0.06336257479381444
2013-06-30,AFLU3,3.77,0.0,0.06336257479381444
2013-07-31,AFLU3,3.77,0.0,0.06336257479381444
2013-08-31,AFLU3,3.77,0.0,0.06336257479381444
2013-09-30,AFLU3,3.77,0.0,0.06336257479381444
2013-10-31,AFLU3,4.03,0.0,0.1157597937837838
2013-11-30,AFLU3,4.03,0.0,0.1157597937837838
2013-12-31,AFLU3,4.03,0.0,0.1157597937837838
2014-01-31,AFLU3,4.03,0.0,0.1157597937837838
2014-02-28,AFLU3,4.03,0.0,0.1157597937837838
2014-03-31,AFLU3,4.03,0.0,0.1157597937837838
2014-04-30,AFLU3,4.0,0.0,0.11681215554545456
2014-05-31,AFLU3,4.0,0.0,0.11681215554545456
2014-06-30,AFLU3,3.87,0.0,0.08623384202
2014-07-31,AFLU3,3.87,0.0,0.08623384202
2014-08-31,AFLU3,3.87,0.0,0.08623384202
2014-09-30,AFLU3,3.87,0.0,0.0686846060521042
2014-10-31,AFLU3,3.6,0.0,0.07386555693965519
2014-11-30,AFLU3,3.6,0.0,0.07386555693965519
2014-12-31,AFLU3,2.5,0.0,0.10611027374613004
2015-01-31,AFLU3,2.5,0.0,0.10611027374613004
2015-02-28,AFLU3,2.5,0.0,0.10611027374613004
2015-03-31,AFLU3,2.91,0.0,0.09139631578666667
2015-04-30,AFLU3,2.93,0.0,0.09067094820105821
2015-05-31,AFLU3,2.91,0.0,0.045075954583333334
2015-06-30,AFLU3,3.24,0.0,0.040568359125
2015-07-31,AFLU3,2.57,0.0,0.05102938254716981
2015-08-31,AFLU3,2.83,0.0,0.046363839000000004
2015-09-30,AFLU3,2.83,0.0,0.046363839000000004
2015-10-31,AFLU3,2.83,0.0,0.046363839000000004
2015-11-30,AFLU3,2.83,0.0,0.046363839000000004
2015-12-31,AFLU3,2.83,0.0,0.046363839000000004
2016-01-31,AFLU3,2.59,0.0,0.05071044890625
2016-02-29,AFLU3,2.02,0.0,0.0649093746
2016-03-31,AFLU3,2.02,0.0,0.06517005481927711
2016-04-30,AFLU3,2.51,0.0,0.05234626983870968
2016-05-31,AFLU3,2.51,0.0,0.05234626983870968
2016-06-30,AFLU3,2.51,0.0,0.05234626983870968
2016-07-31,AFLU3,2.51,0.0,0.05234626983870968
2016-08-31,AFLU3,2.51,0.0,0.05234626983870968
2016-09-30,AFLU3,2.56,0.0,0.05160388533333333
2016-10-31,AFLU3,2.83,300.0,0.1486931018
2016-11-30,AFLU3,3.55,0.0,0.11863811313829788
2016-12-31,AFLU3,5.29,0.0,0.07965701882142857
2017-01-31,AFLU3,4.71,0.0,0.08939465038076153
2017-02-28,AFLU3,4.58,0.0,0.09197511451546393
2017-03-31,AFLU3,4.75,0.0,0.08868375852882704
2017-04-30,AFLU3,4.81,0.0,0.08746653047058825
2017-05-31,AFLU3,5.05,0.0,0.11441292740594063
2017-06-30,AFLU3,4.6,0.0,0.1256054963913044
2017-07-31,AFLU3,6.09,0.0,0.094874430771757
2017-08-31,AFLU3,5.9,0.0,0.09792970905084747
2017-09-30,AFLU3,6.0,0.0,0.09629754723333335
2017-10-31,AFLU3,5.0,21000.0,0.057303526800000004
2017-11-30,AFLU3,5.15,8140.0,0.05563449203883495
2017-11-30,AFLU5,5.03,2515.0,0.05696175626242545
2013-12-31,AGRO3,4.7,145208.0,0.01065654888888889
2014-01-31,AGRO3,3.93,2040803.0,0.012747390759493672
2014-02-28,AGRO3,3.98,102245.0,0.012588048375
2014-03-31,AGRO3,4.37,96164.0,0.011469747949886106
2014-04-30,AGRO3,4.45,18690.0,0.011251886815642459
2014-05-31,AGRO3,5.17,553592.0,0.009692433782483157
2014-06-30,AGRO3,4.78,279490.0,0.0104900403125
2014-07-31,AGRO3,4.83,635212.0,0.01037120360453141
2014-08-31,AGRO3,4.82,122093.0,0.01039260959752322
2014-09-30,AGRO3,4.51,65716.0,0.011115274503311259
2014-10-31,AGRO3,3.45,121021.0,0.014531657575757577
2014-11-30,AGRO3,3.71,264823.0,0.013517367382550336
2014-12-31,AGRO3,4.52,1276769.0,0.0
2015-01-31,AGRO3,4.22,557812.0,0.0
2015-02-28,AGRO3,4.48,172435.0,0.0
2015-03-31,AGRO3,4.41,122175.0,0.0
2015-04-30,AGRO3,4.67,30671.0,0.0
2015-05-31,AGRO3,4.97,94551.0,0.0
2015-06-30,AGRO3,5.55,225237.0,0.0
2015-07-31,AGRO3,5.57,391518.0,0.0
2015-08-31,AGRO3,5.21,71105.0,0.0
2015-09-30,AGRO3,5.58,949373.0,0.0
2015-10-31,AGRO3,5.95,884431.0,0.13062616822429907
2015-11-30,AGRO3,5.86,797256.0,0.1326091081593928
2015-12-31,AGRO3,6.13,973053.0,0.12671804170444242
2016-01-31,AGRO3,5.28,193870.0,0.1471263157894737
2016-02-29,AGRO3,6.2,373461.0,0.1253542600896861
2016-03-31,AGRO3,6.28,636711.0,0.12369026548672565
2016-04-30,AGRO3,6.67,181169.0,0.116475
2016-05-31,AGRO3,6.6,381625.0,0.11775063184498737
2016-06-30,AGRO3,6.66,617217.0,0.11676691729323307
2016-07-31,AGRO3,7.08,1367216.0,0.10979575805184602
2016-08-31,AGRO3,6.71,838220.0,0.11579950289975144
2016-09-30,AGRO3,6.38,635172.0,0.12175087108013936
2016-10-31,AGRO3,5.86,3014585.0,0.01766393445945946
2016-11-30,AGRO3,5.87,777054.0,0.058466456756756754
2016-12-31,AGRO3,6.49,504988.0,0.05285790977375565
2017-01-31,AGRO3,6.99,2031542.0,0.049082344789915966
2017-02-28,AGRO3,7.05,699478.0,0.04867332525
2017-03-31,AGRO3,7.04,840721.0,0.04875458288814691
2017-04-30,AGRO3,7.52,765814.0,0.04566691970289289
2017-05-31,AGRO3,7.23,628936.0,0.047486170975609754
2017-06-30,AGRO3,7.17,435092.0,0.0478754018852459
2017-07-31,AGRO3,6.96,342541.0,0.04928944329113924
2017-08-31,AGRO3,7.21,817271.0,0.047602274083129587
2017-09-30,AGRO3,7.79,433335.0,0.04408150211320755
2017-10-31,AGRO3,7.62,418853.0,0.05044697745483111
2017-11-30,AGRO3,7.21,532501.0,0.020009002572614107
2017-12-31,AGRO3,7.49,193036.0,0.019257865894568692
2018-01-31,AGRO3,8.02,789347.0,0.017993170223880597
2018-02-28,AGRO3,8.2,626213.0,0.017599159197080293
2018-03-31,AGRO3,7.78,543558.0,0.018546806230769233
2018-04-30,AGRO3,7.97,250139.0,0.018101237312312314
2018-05-31,AGRO3,8.07,1526734.0,0.017886385830860534
2018-06-30,AGRO3,8.11,6645408.0,0.017793983837638378
2018-07-31,AGRO3,8.39,432593.0,0.017197466547788875
2018-08-31,AGRO3,8.65,1686357.0,0.016685708027681663
2018-09-30,AGRO3,8.19,955521.0,0.017612014682249818
2018-10-31,AGRO3,8.98,284581.0,0.05366556873239437
2018-11-30,AGRO3,10.01,583402.0,0.04813967631080227
2018-12-31,AGRO3,9.87,508267.0,0.048818134272901985
2019-01-31,AGRO3,10.16,1254681.0,0.047391236069651746
2019-02-28,AGRO3,10.02,301484.0,0.048078932239747636
2019-03-31,AGRO3,9.83,8890526.0,0.04900650006430868
2019-04-30,AGRO3,9.8,628839.0,0.049164585548387096
2019-05-31,AGRO3,9.94,500555.0,0.048476531552162846
2019-06-30,AGRO3,10.49,5485742.0,0.0459066913253012
2019-07-31,AGRO3,10.55,754733.0,0.04565914176153385
2019-08-31,AGRO3,10.67,504124.0,0.045145205924170616
2019-09-30,AGRO3,11.25,495751.0,0.042811858202247186
2019-10-31,AGRO3,11.3,981072.0,0.05482776283185841
2019-11-30,AGRO3,11.23,423563.0,0.05515315014836795
2019-12-31,AGRO3,12.68,1049621.0,0.04886070347003155
2020-01-31,AGRO3,12.98,1539172.0,0.04773141140215717
2020-02-29,AGRO3,12.33,2418144.0,0.05023408540540541
2020-03-31,AGRO3,11.56,2992334.0,0.053563722190201724
2020-04-30,AGRO3,13.66,3153495.0,0.045333199024390244
2020-05-31,AGRO3,13.26,1489744.0,0.04670002914572865
2020-06-30,AGRO3,13.97,3520254.0,0.04433829103053435
2020-07-31,AGRO3,14.02,3695134.0,0.04419070756062767
2020-08-31,AGRO3,13.8,2704363.0,0.044873519072911636
2020-09-30,AGRO3,14.46,2220279.0,0.042826294009216594
2020-10-31,AGRO3,15.04,6555797.0,0.03247890832951945
2020-11-30,AGRO3,18.74,9750362.0,0.026071423475385748
2020-12-31,AGRO3,17.21,2677572.0,0.028386565880000002
2021-01-31,AGRO3,17.75,4867926.0,0.02752770159038014
2021-02-28,AGRO3,15.15,19390379.0,0.032242805406633344
2021-03-31,AGRO3,15.64,8558157.0,0.03123521773767606
2021-04-30,AGRO3,23.71,100464396.0,0.020599830101596515
2021-05-31,AGRO3,22.34,43700959.0,0.021869465238828968
2021-06-30,AGRO3,20.65,36732917.0,0.023655471566666666
2021-07-31,AGRO3,19.89,10349907.0,0.024564352613361026
2021-08-31,AGRO3,19.21,28365357.0,0.025435990931899643
2021-09-30,AGRO3,20.96,44517210.0,0.023305883316912974
2021-10-31,AGRO3,19.12,29516299.0,0.10376806076801266
2021-11-30,AGRO3,17.82,21449200.0,0.11135009409515718
2021-12-31,AGRO3,21.8,19812764.0,0.09104484942688434
2022-01-31,AGRO3,21.15,20373370.0,0.09381464620615604
2022-02-28,AGRO3,24.87,35099133.0,0.07979242663622527
2022-03-31,AGRO3,24.12,18051052.0,0.08227185232266164
2022-04-30,AGRO3,27.34,37912461.0,0.13643643586348925
2022-05-31,AGRO3,25.78,56627905.0,0.14464985823456017
2022-06-30,AGRO3,19.61,21820171.0,0.19021634351927807
2022-07-31,AGRO3,19.29,15647640.0,0.19330864756148394
2022-08-31,AGRO3,23.03,29203841.0,0.16192299074720667
2022-09-30,AGRO3,24.29,21274136.0,0.15355875678807945
2022-10-31,AGRO3,26.86,23937678.0,0.1748159025615436
2022-11-30,AGRO3,24.2,27904975.0,0.19405339848596753
2022-12-31,AGRO3,26.77,19656538.0,0.17539940023364486
2023-01-31,AGRO3,26.63,14709699.0,0.17634114197986578
2023-02-28,AGRO3,23.18,13760743.0,0.20258157405551272
2023-03-31,AGRO3,21.53,9496529.0,0.21804838302904564
2023-04-30,AGRO3,21.59,7490244.0,0.13405102611754965
2023-05-31,AGRO3,20.34,10944866.0,0.14229669556239014
2023-06-30,AGRO3,21.9,21621497.0,0.13213679277845777
2023-07-31,AGRO3,23.15,19575521.0,0.12499702010806638
2023-08-31,AGRO3,21.26,10981477.0,0.13613588865069357
2023-09-30,AGRO3,25.66,18792306.0,0.11276715846100278
2023-10-31,AGRO3,24.74,13243280.0,0.12984449789814068
2023-11-30,AGRO3,24.1,10024655.0,0.13329265053941908
2022-04-30,AGXY3,9.58,1504789.0,0.01712893881734694
2022-05-31,AGXY3,10.24,1111788.0,0.01629743693300971
2022-06-30,AGXY3,7.56,1440949.0,0.022087315843421055
2022-07-31,AGXY3,7.17,758177.0,0.02328205276144244
2022-08-31,AGXY3,8.02,772226.0,0.020800941810408924
2022-09-30,AGXY3,7.56,1124521.0,0.022087315843421055
2022-10-31,AGXY3,7.48,450625.0,0.022322287288563832
2022-11-30,AGXY3,8.85,400709.0,0.01886107869775281
2022-12-31,AGXY3,9.8,878741.0,0.017024705923935093
2023-01-31,AGXY3,9.43,225180.0,0.01770713084493671
2023-02-28,AGXY3,8.79,325057.0,0.018989095069004525
2023-03-31,AGXY3,7.96,169068.0,0.020956754108614233
2023-04-30,AGXY3,6.91,98884.0,0.029859122792805757
2023-05-31,AGXY3,6.0,596487.0,0.006609550499999999
2023-06-30,AGXY3,6.1,695033.0,0.006501197213114754
2023-07-31,AGXY3,5.45,267494.0,0.0072765693577981645
2023-08-31,AGXY3,5.0,247748.0,0.007931460599999999
2023-09-30,AGXY3,4.3,315410.0,0.009222628604651163
2023-10-31,AGXY3,3.76,255790.0,0.01054715505319149
2023-11-30,AGXY3,4.0,1654393.0,0.00991432575
2021-09-30,ALLD3,15.38,8492309.0,0.02435097416754202
2021-10-31,ALLD3,12.69,8154481.0,0.02951257467536601
2021-11-30,ALLD3,13.09,4707484.0,0.028602254666872304
2021-12-31,ALLD3,13.94,13251753.0,0.04476191795000001
2022-01-31,ALLD3,13.17,1237121.0,0.04741137726791277
2022-02-28,ALLD3,10.82,859162.0,0.05769163041319182
2022-03-31,ALLD3,11.74,6992796.0,0.0531762826799441
2022-04-30,ALLD3,11.5,952543.0,0.09500255607346648
2022-05-31,ALLD3,11.65,897630.0,0.09772089773661041
2022-06-30,ALLD3,8.47,1071938.0,0.13453897334848483
2022-07-31,ALLD3,9.0,1400364.0,0.12660987035646387
2022-08-31,ALLD3,8.45,262689.0,0.13481131944838057
2022-09-30,ALLD3,7.41,561476.0,0.10014916816608997
2022-10-31,ALLD3,6.87,260791.0,0.1081311691158157
2022-11-30,ALLD3,5.47,184851.0,0.13567082625
2022-12-31,ALLD3,5.36,458347.0,0.15493841007705195
2023-01-31,ALLD3,5.03,205088.0,0.1651754121714286
2023-02-28,ALLD3,4.36,120404.0,0.1903255778106996
2023-03-31,ALLD3,4.31,116218.0,0.19270464753333336
2023-04-30,ALLD3,4.18,85107.0,0.19849405754506438
2023-05-31,ALLD3,5.96,326418.0,0.053313114030120484
2023-06-30,ALLD3,6.4,624554.0,0.04964923943338009
2023-07-31,ALLD3,6.15,262565.0,0.05167869739562044
2023-08-31,ALLD3,5.89,369026.0,0.05396327395731708
2023-09-30,ALLD3,5.47,118343.0,0.058127927284072255
2023-10-31,ALLD3,5.11,98736.0,0.06221424906151142
2023-11-30,ALLD3,5.6,570201.0,0.05673062133974359
2023-10-31,ALOS3,22.9,69441000.0,0.011332192487336244
2023-11-30,ALOS3,25.58,171987027.0,0.010144926034401876
2012-12-31,ALPA3,7.77,4410.0,0.014765868707482994
2013-01-31,ALPA3,7.51,2842815.0,0.015285793661971832
2013-02-28,ALPA3,7.06,16000.0,0.01624687649700599
2013-03-31,ALPA3,6.94,43101.0,0.021151642582628746
2013-04-30,ALPA3,7.27,13740.0,0.022192166935483867
2013-05-31,ALPA3,7.57,11693.0,0.020664021756021757
2013-06-30,ALPA3,6.12,3166533.0,0.02557172692307692
2013-07-31,ALPA3,6.29,193700.0,0.02485476261682243
2013-08-31,ALPA3,6.38,5558.0,0.024379849213691022
2013-09-30,ALPA3,7.47,5093.0,0.02083368932806324
2013-10-31,ALPA3,7.52,2548.0,0.020686512558869698
2013-11-30,ALPA3,7.46,23647.0,0.020682780158730155
2013-12-31,ALPA3,7.69,14207.0,0.020061819091608927
2014-01-31,ALPA3,7.16,19344.0,0.021555254755996688
2014-02-28,ALPA3,6.51,0.0,0.023691184545454543
2014-03-31,ALPA3,7.09,27182.0,0.022715897940928268
2014-04-30,ALPA3,6.64,61153.0,0.02667823494549058
2014-05-31,ALPA3,7.19,230469.0,0.025045679145220583
2014-06-30,ALPA3,6.98,7526.0,0.025780226026490063
2014-07-31,ALPA3,6.84,9315.0,0.026328211507246374
2014-08-31,ALPA3,7.03,12610.0,0.025769422754716984
2014-09-30,ALPA3,6.57,19800.0,0.02759150315151515
2014-10-31,ALPA3,5.68,1714.0,0.03187349838973162
2014-11-30,ALPA3,5.29,0.0,0.031773618628930814
2014-12-31,ALPA3,4.46,174174.0,0.0377015325522388
2015-01-31,ALPA3,5.32,3190.0,0.031575033512499996
2015-02-28,ALPA3,5.92,150264.0,0.028382052595505615
2015-03-31,ALPA3,6.52,0.0,0.05177718510095643
2015-04-30,ALPA3,6.45,1863.0,0.05233333102040816
2015-05-31,ALPA3,6.58,0.0,0.0524690473968254
2015-06-30,ALPA3,5.16,14920.0,0.06682378677897574
2015-07-31,ALPA3,4.9,0.0,0.07043075254261363
2015-08-31,ALPA3,4.63,666.0,0.06700785822822822
2015-09-30,ALPA3,4.69,32459.0,0.09952145263473056
2015-10-31,ALPA3,6.75,75140.0,0.07072375570212766
2015-11-30,ALPA3,6.93,58550.0,0.07272357959375
2015-12-31,ALPA3,7.07,960.0,0.09235856979166668
2016-01-31,ALPA3,6.96,24136.0,0.09382457883597885
2016-02-29,ALPA3,7.26,41289.0,0.08992315111561867
2016-03-31,ALPA3,7.32,44665.0,0.05752203252270434
2016-04-30,ALPA3,7.46,7081.0,0.05643993488118812
2016-05-31,ALPA3,7.64,118504.0,0.05333416109708738
2016-06-30,ALPA3,7.63,0.0,0.053385992157434406
2016-07-31,ALPA3,7.86,8480.0,0.05182470370754717
2016-08-31,ALPA3,8.08,29149.0,0.05674245696494465
2016-09-30,ALPA3,7.82,9450.0,0.03776735863809524
2016-10-31,ALPA3,6.71,17181.0,0.044013015061043284
2016-11-30,ALPA3,6.46,12917.0,0.05394701834112149
2016-12-31,ALPA3,6.7,7990.0,0.03077596521396396
2017-01-31,ALPA3,7.47,129500.0,0.02760510819191919
2017-02-28,ALPA3,7.55,2002.0,0.027301755354645355
2017-03-31,ALPA3,7.86,18637.0,0.029770214724637683
2017-04-30,ALPA3,10.14,20087.0,0.023080278831460677
2017-05-31,ALPA3,9.08,47492.0,0.029148638815126048
2017-06-30,ALPA3,10.15,61404.0,0.026080361045112778
2017-07-31,ALPA3,11.87,77586.0,0.022306675363344047
2017-08-31,ALPA3,11.02,43230.0,0.024941578649965206
2017-09-30,ALPA3,10.85,161306.0,0.025329362911660776
2017-10-31,ALPA3,13.23,32130.0,0.020765381529548085
2017-11-30,ALPA3,12.16,0.0,0.019618146573780876
2017-12-31,ALPA3,13.12,11886.0,0.018179021971830987
2018-01-31,ALPA3,12.54,35403.0,0.0190159935174954
2018-02-28,ALPA3,13.39,170692.0,0.029702976340895866
2018-03-31,ALPA3,13.22,20335.0,0.030151695609467455
2018-04-30,ALPA3,13.3,0.0,0.029974332694117645
2018-05-31,ALPA3,10.26,0.0,0.03887329804597701
2018-06-30,ALPA3,9.03,1149.0,0.044151134856396865
2018-07-31,ALPA3,10.68,0.0,0.037328663686534216
2018-08-31,ALPA3,9.24,11734.0,0.043376294102564106
2018-09-30,ALPA3,9.8,96717.0,0.04092763233870968
2018-10-31,ALPA3,11.65,137724.0,0.03443030128900949
2018-11-30,ALPA3,12.96,9834.0,0.026144626408536587
2018-12-31,ALPA3,12.93,35943.0,0.026208549700488998
2019-01-31,ALPA3,15.34,50451.0,0.022078881210092684
2019-02-28,ALPA3,15.45,3905.0,0.01165975673657289
2019-03-31,ALPA3,15.39,114068.0,0.009643644659820283
2019-04-30,ALPA3,14.81,18262.0,0.010016532253333333
2019-05-31,ALPA3,16.3,54481.0,0.004693770987280436
2019-06-30,ALPA3,18.47,37395.0,0.004144072673796792
2019-07-31,ALPA3,19.46,7887.0,0.003931717858954845
2019-08-31,ALPA3,22.2,20595.0,0.0
2019-09-30,ALPA3,23.01,45830.0,0.0
2019-10-31,ALPA3,23.26,7065.0,0.0
2019-11-30,ALPA3,27.16,250556.0,0.0
2019-12-31,ALPA3,27.24,73571.0,0.0
2020-01-31,ALPA3,29.63,178667.0,0.0
2020-02-29,ALPA3,27.7,138624.0,0.001792530542857143
2020-03-31,ALPA3,19.25,24037.0,0.002579180637204522
2020-04-30,ALPA3,21.97,20158.0,0.002259831391265196
2020-05-31,ALPA3,21.02,116323.0,0.002361922597647059
2020-06-30,ALPA3,24.54,24796.0,0.002023009076985087
2020-07-31,ALPA3,26.29,116159.0,0.0018882940255831454
2020-08-31,ALPA3,32.12,264648.0,0.0015457608623344627
2020-09-30,ALPA3,33.14,68643.0,0.0014982344835820897
2020-10-31,ALPA3,34.48,269461.0,0.0014397835685599541
2020-11-30,ALPA3,37.79,110670.0,0.0013138967329842932
2020-12-31,ALPA3,37.69,53067.0,0.001317345280839895
2021-01-31,ALPA3,35.53,86252.0,0.0013972955233853006
